pack_id,Amsterdam,Berlin,Brussels,Copenhagen,Helsinki,Madrid,Paris,Platform,Rome,Stockholm,Webshop
P533,0,1,0,2,1,0,0,0,0,1,1
P534,0,0,0,0,1,0,0,0,0,0,0
P535,0,0,0,0,0,0,0,0,0,1,0
P536,0,0,0,0,1,0,0,0,0,0,0
P537,0,0,0,0,1,0,0,0,0,0,0
P538,0,0,0,2,0,0,0,0,0,0,0
P539,0,0,0,0,0,0,1,0,0,0,1
P540,0,0,0,0,0,0,1,1,0,0,0
P541,0,0,0,0,0,0,0,0,1,0,0
P542,1,0,0,0,0,0,0,0,0,0,0
P543,0,0,0,0,1,0,0,0,0,0,0
P544,0,0,0,0,0,0,0,1,0,0,0
P545,0,0,0,0,1,0,0,0,0,0,0
P546,0,0,0,0,0,0,0,0,0,0,1
P547,0,0,2,0,0,0,0,0,0,0,0
P548,0,0,0,0,1,0,0,0,0,0,0
P549,0,0,0,0,0,0,0,1,0,0,0
P550,0,1,0,0,0,1,0,1,0,0,1
P551,0,0,0,0,0,0,0,0,1,0,0
P552,0,0,2,0,0,0,0,0,0,0,1
P553,2,0,1,2,0,0,0,0,1,0,3
P554,0,0,2,0,0,0,0,0,0,0,0
P555,0,0,0,0,0,0,0,0,0,1,0
P556,0,0,0,0,0,0,0,0,0,0,1
P557,0,0,0,0,0,0,2,0,0,0,0
P558,0,1,0,2,0,0,0,0,0,1,0
P559,0,0,0,0,2,0,0,0,0,1,1
P560,0,1,0,0,0,0,0,0,0,0,0
P561,0,0,0,0,1,0,0,0,0,0,0
P562,0,0,0,1,0,0,0,0,0,0,0
P563,0,0,0,0,0,1,0,0,0,0,0
P564,0,0,0,0,0,0,0,0,0,0,1
P565,0,0,0,0,0,0,0,0,0,1,0
P566,0,0,0,0,1,1,0,0,0,0,0
P567,0,1,2,12,5,1,0,0,0,2,10
P568,0,0,0,1,0,0,1,0,0,0,0
P569,0,0,0,0,0,1,0,0,0,0,0
P570,2,0,0,0,1,0,0,0,0,0,0
P571,0,0,0,0,0,0,0,0,2,0,0
P572,0,1,0,0,0,1,0,0,0,0,1
P573,0,0,0,0,0,0,0,0,0,0,1
P574,0,0,0,0,0,0,0,0,0,1,0
P575,1,0,0,4,2,0,0,0,0,2,0
P576,1,0,0,0,0,0,0,0,0,3,4
P577,2,0,0,0,0,0,0,0,0,1,0
P578,3,0,0,0,0,0,0,0,0,0,0
P579,0,0,0,0,0,0,0,0,0,0,1
P580,0,0,0,0,0,0,0,0,1,0,0
P581,0,0,1,0,0,0,0,0,0,0,0
P582,0,0,0,0,0,0,0,0,0,1,0
P583,0,0,0,0,0,0,0,0,1,0,0
P584,0,1,0,0,0,0,0,0,1,0,4
P585,0,0,0,0,0,0,0,0,0,0,1
P586,0,0,0,0,0,1,0,0,0,0,0
P587,0,0,1,0,0,3,0,0,0,0,3
P588,0,0,0,0,0,0,0,0,0,1,0
P589,0,0,2,0,2,0,1,0,0,0,3
P590,1,1,3,0,2,2,1,0,1,3,6
P591,0,0,0,0,1,0,0,0,0,0,0
P592,0,0,0,0,0,1,0,0,0,0,0
P593,0,0,0,0,2,0,0,0,0,0,0
P594,0,0,0,0,1,0,0,0,0,0,0
P595,0,0,1,2,0,0,0,0,0,5,0
P596,0,0,0,0,0,0,0,0,0,0,1
P597,0,0,0,0,0,0,1,0,0,0,0
P598,0,1,0,0,0,0,0,0,0,0,0
P599,0,0,0,0,1,0,0,0,0,0,0
P600,0,0,0,0,2,0,0,0,0,0,0
P601,0,0,0,0,0,0,0,1,0,0,1
P602,0,3,0,1,0,2,1,1,0,0,4
P603,0,3,0,1,1,1,1,2,0,7,1
P604,3,2,2,2,6,0,3,1,2,6,14
P605,3,0,2,2,3,0,1,0,2,4,5
P606,0,0,0,0,0,0,0,0,0,1,0
P607,0,1,0,0,0,0,0,0,0,0,0
P608,0,0,0,0,0,0,0,0,0,0,2
P609,0,0,0,0,0,0,0,0,0,0,1
P610,0,0,0,1,0,0,0,0,0,0,0
P611,0,0,0,0,0,1,0,0,0,0,0
P612,0,0,0,0,1,0,0,0,0,0,0
P613,0,0,0,0,0,0,0,0,0,0,3
P614,0,0,0,3,0,0,0,0,0,0,0
P615,0,0,0,0,0,0,0,0,0,1,0
P616,0,0,1,0,0,0,0,0,0,0,0
P617,0,0,0,0,1,0,0,0,0,0,0
P618,1,0,0,0,0,0,0,0,0,0,0
P619,0,0,0,0,1,0,0,0,0,0,0
P620,0,1,1,0,0,0,0,0,0,0,0
P621,0,0,0,0,1,0,0,0,0,0,0
P622,1,0,0,0,0,1,0,0,0,0,1
P623,0,0,0,0,0,0,0,0,0,1,1
P624,0,1,1,0,0,1,0,0,2,3,4
P625,0,1,1,0,1,1,3,0,2,3,4
P626,0,0,0,0,1,0,0,0,0,0,1
P627,0,1,0,0,0,1,0,0,0,0,0
P628,0,0,0,1,0,1,0,0,0,0,0
P629,0,0,0,0,0,2,0,0,0,0,0
P630,0,0,0,0,0,1,1,0,0,0,0
P631,0,0,0,0,0,0,1,0,0,0,0
P632,0,0,0,0,0,0,0,0,0,0,2
P633,1,2,0,0,1,0,1,0,0,1,5
P634,1,2,0,3,0,0,2,0,0,1,4
P635,0,0,0,0,0,0,0,0,0,0,1
P636,0,0,1,0,0,0,0,0,0,0,0
P637,0,0,0,0,0,0,0,1,0,0,0
P638,0,0,3,0,2,1,2,0,1,0,6
P639,0,0,0,0,4,0,2,0,0,0,0
P640,0,0,0,0,1,0,0,0,0,0,3
P641,0,0,0,0,0,2,0,0,0,0,0
P642,0,1,0,0,0,0,0,0,0,0,2
P643,0,1,0,1,0,0,0,0,0,2,2
P644,0,0,0,0,1,0,0,0,0,0,0
P645,0,0,0,0,0,0,0,0,0,1,0
P646,1,0,0,0,0,0,0,0,0,0,1
P647,0,0,0,1,0,0,0,0,0,0,0
P648,0,0,1,3,1,1,0,0,0,1,0
P649,0,0,0,0,0,0,0,0,0,0,2
P650,0,0,0,0,1,0,0,0,0,0,0
P651,0,1,0,0,0,0,0,0,0,0,0
P652,0,0,0,0,0,1,0,0,0,0,0
P653,0,0,0,0,0,2,0,0,0,0,0
P654,0,0,0,0,0,1,1,0,0,0,0
P655,0,0,0,0,1,0,0,0,0,1,2
P656,0,0,0,0,0,0,0,0,0,1,0
P657,0,0,0,1,0,0,0,0,1,3,0
P658,0,0,0,0,0,0,0,0,0,2,0
P659,0,0,0,1,0,0,0,0,0,1,2
P660,0,0,0,1,0,0,0,0,0,0,1
P661,1,0,0,1,0,0,0,0,1,0,0
P662,2,0,0,1,1,2,1,0,1,2,2
P663,0,0,0,0,1,2,0,0,0,2,0
P664,1,0,0,0,2,0,0,0,0,2,11
P665,1,1,0,0,3,0,1,0,0,2,11
P666,0,0,0,0,0,1,0,0,0,1,2
P667,2,1,1,0,1,1,0,0,0,0,5
P668,1,1,0,0,2,1,0,0,0,0,2
P669,0,0,0,0,0,0,0,0,0,1,0
P670,2,0,0,5,5,10,0,0,1,5,8
P671,1,0,0,1,4,0,0,0,1,0,0
P672,0,0,0,0,1,0,0,0,0,0,0
P673,1,0,0,0,0,0,0,0,0,0,0
P674,0,0,0,2,0,0,0,0,0,0,0
P675,0,1,0,1,0,0,0,0,0,0,0
